elapsed_time,latitude,longitutde,speed(kmph),new_angle,norm_factor,new_w_speed
1001.3389999999999,12.9568951,77.70217709,25.055999999999997,-2.64,0.29,32.41
1002.3389999999999,12.95689508,77.70225801,28.584,-6.93,0.77,50.59
1003.33,12.95688606,77.70233209,30.636,6.24,0.69,51.88
1004.335,12.95688505,77.7024145,31.355999999999998,-1.17,0.13,35.43
1005.335,12.95688264,77.70248829,30.384,-3.47,0.39,42.1
1006.337,12.95687621,77.70255701,28.116,0.45,0.05,29.52
1007.334,12.95687148,77.70261219,22.355999999999998,-1.64,0.18,26.43
1008.332,12.95686557,77.70266377,19.476,4.75,0.53,29.76
1009.334,12.95686385,77.70271897,19.656,-14.46,1.61,51.24
1010.3389999999999,12.95684701,77.70277677,24.408,14.58,1.62,63.95
1011.337,12.95684513,77.70284153,25.884,-5.33,0.59,41.21
1012.33,12.95683693,77.7029084,26.316,6.87,0.76,46.4
1013.327,12.95683677,77.70298393,26.676,-2.87,0.32,35.18
1014.33,12.95683303,77.7030556,26.712,-3.46,0.38,36.98
1015.3389999999999,12.95682459,77.70313031,28.296,3.72,0.41,39.99
1016.328,12.95682084,77.70320918,28.296,1.61,0.18,33.36
1017.324,12.95681883,77.70331253,34.236,-5.44,0.6,54.93
1018.336,12.95680723,77.70341343,35.711999999999996,4.29,0.48,52.73
1019.336,12.95680324,77.70351403,38.556,-5.17,0.57,60.7
1020.335,12.95678947,77.70361951,40.464,-0.14,0.02,41.09
1021.326,12.95677633,77.70371824,42.983999999999995,4.95,0.55,66.63
1022.33,12.95677109,77.70383229,42.732,-0.7,0.08,46.06
1023.3389999999999,12.95676466,77.70394288,43.056000000000004,2.51,0.28,55.06
1024.333,12.95676315,77.70404914,42.012,-3.35,0.37,57.65
1025.328,12.95675637,77.70414232,40.5,1.01,0.11,45.04
1026.3310000000001,12.95675039,77.70425101,40.824,-3.13,0.35,55.02
1027.335,12.95673915,77.70435323,40.68,4.92,0.55,62.92
1028.3419999999999,12.95673668,77.70445771,39.852,-2.05,0.23,48.93
1029.3339999999998,12.95673107,77.70455190000001,38.412,-1.48,0.16,44.73
1030.349,12.95672223,77.7046553,38.628,-0.85,0.09,42.28
1031.351,12.95671182,77.70475887,39.564,0.86,0.1,43.34
1032.336,12.95670343,77.70485712,38.628,-1.6,0.18,45.5
1033.3239999999998,12.95669199,77.70495779,39.096,0.08,0.01,39.44
1034.335,12.95668116,77.70505424,41.724,2.86,0.32,54.98
1035.335,12.95667441,77.70516321,43.128,-1.96,0.22,52.52
1036.326,12.95666361,77.70527519,42.983999999999995,0.91,0.1,47.33
1037.3239999999998,12.95665457,77.70538752,43.523999999999994,-1.06,0.12,48.65
1038.3310000000001,12.95664336,77.70550054,45.576,3.13,0.35,61.43
1039.3310000000001,12.956637800000001,77.70562598,47.736000000000004,-2.89,0.32,63.06
1040.335,12.95662515,77.70575915,49.896,0.47,0.05,52.5
1041.335,12.95661319,77.70589716,50.94,1.7,0.19,60.56
1042.333,12.956605699999999,77.70602877,51.696000000000005,-3.62,0.4,72.49
1043.3419999999999,12.95659163,77.70614548,50.328,5.48,0.61,80.97
1044.338,12.95658871,77.70626517,50.22,-0.72,0.08,54.24
1045.333,12.95658428,77.70638522,48.744,-2.86,0.32,64.23
1046.3319999999999,12.95657379,77.70650581,47.123999999999995,1.42,0.16,54.56
1047.3339999999998,12.95656618,77.70662854,46.583999999999996,-3.17,0.35,62.99
1048.336,12.95655245,77.70674513,46.763999999999996,3.46,0.38,64.74
1049.344,12.956545599999998,77.70686565,48.096000000000004,-0.38,0.04,50.13
1050.339,12.95653797,77.70698569,48.852,0.87,0.1,53.57
1051.338,12.95653193,77.70711048,48.6,2.02,0.22,59.51
1052.333,12.95653028,77.70723712,48.672,-9.82,1.09,101.78
1053.33,12.95650825,77.70735517,47.843999999999994,7.91,0.88,89.89
1054.319,12.95650297,77.70746889,46.692,-2.68,0.3,60.6
1055.3319999999999,12.95649116,77.70759539,43.70399999999999,4.51,0.5,65.6
1056.333,12.95648962,77.70770235,43.776,-1.06,0.12,48.93
1057.3210000000001,12.95648612,77.70780857,44.496,-2.55,0.28,57.1
1058.315,12.9564773,77.70792219,44.496,-3.81,0.42,63.33
1059.336,12.95646247,77.70802453,44.46,5.05,0.56,69.41
1060.3410000000001,12.95645575,77.70814479,45.0,0.5,0.06,47.5
1061.329,12.95645037,77.70825897,44.316,0.14,0.02,45.01
1062.326,12.95644502,77.70837874,44.172,0.99,0.11,49.03
1063.3239999999998,12.95644189,77.70849321,43.992,1.8,0.2,52.79
1064.323,12.95644235,77.70860693,42.876000000000005,-3.6,0.4,60.03
1065.317,12.956435899999999,77.70871658,42.876000000000005,-0.45,0.05,45.02
1066.339,12.95642975,77.70880882,34.524,0.01,0.0,34.56
1067.333,12.9564235,77.70890286,37.872,0.3,0.03,39.13
1068.309,12.95641757,77.70899967,37.872,-11.55,1.28,86.47
1069.319,12.95640087,77.70906176,29.412,2.47,0.27,37.48
1070.33,12.9563833,77.70914048,29.951999999999998,-6.04,0.67,50.05
1071.333,12.95636096,77.70920676,29.484,6.08,0.68,49.4
1072.336,12.95634223,77.70929089,30.744,-39.77,4.42,166.6
1073.337,12.95630597,77.70931889,26.208000000000002,50.88,5.65,174.37
1074.33,12.95630254,77.70945531,32.544000000000004,5.0,0.56,50.62
1075.3410000000001,12.95631044,77.70958235,35.64,-23.64,2.63,129.25
1076.333,12.956287,77.70964646,33.48,15.94,1.77,92.78
1077.329,12.95628081,77.70973191,33.408,-5.98,0.66,55.61
1078.329,12.9562674,77.70980702,33.984,5.21,0.58,53.66
1079.33,12.95625915,77.70990294,34.308,1.46,0.16,39.87
1080.322,12.95625419,77.709985,33.264,-0.11,0.01,33.67
1081.33,12.95624776,77.71008813,32.76,5.1,0.57,51.32
1082.322,12.956249900000001,77.71016811,32.472,-2.25,0.25,40.59
1083.3310000000001,12.95624868,77.71026548,33.048,-3.32,0.37,45.24
1084.3319999999999,12.9562435,77.71033879,30.311999999999998,-3.76,0.42,42.98
1085.328,12.95623683,77.71038745,28.116,2.49,0.28,35.89
1086.333,12.95622945,77.71046673,28.224,9.17,1.02,56.98
1087.328,12.95623483,77.71054665,27.9,-5.54,0.62,45.07
1088.329,12.95623283,77.71061446,28.188000000000002,-6.51,0.72,48.58
1089.333,12.95622358,77.71067868,28.548000000000002,2.45,0.27,36.32
1090.339,12.95621596,77.71075442,29.34,-3.09,0.34,39.41
1091.33,12.95620344,77.71083494,30.528000000000002,-15.25,1.69,82.26
1092.328,12.95617717,77.71089369,29.592,12.33,1.37,70.13
1093.336,12.95616059,77.71097329,30.744,11.83,1.31,71.16
1094.335,12.95616068,77.71105523,31.176,1.28,0.14,35.61
1095.3419999999999,12.95616253,77.71113419,31.644000000000002,-6.03,0.67,52.85
1096.339,12.95615516,77.71122399,34.524,5.73,0.64,56.5
1097.343,12.95615671,77.71130933,34.092,-6.22,0.69,57.65
1098.337,12.95614699,77.71141656,37.44,5.12,0.57,58.74
1099.3319999999999,12.95614689,77.7115199,38.448,-5.01,0.56,59.85
1100.3310000000001,12.95613789,77.71162134,37.8,2.6,0.29,48.72
1101.343,12.95613325,77.71172896,37.728,-0.75,0.08,40.87
1102.339,12.95612809,77.71182062,37.08,0.04,0.0,37.24
1103.336,12.95612356,77.71190216,35.028,12.69,1.41,84.42
1104.3310000000001,12.95612917,77.71193566,28.08,-67.48,7.5,238.62
1105.336,12.95610768,77.7119491,19.332,67.98,7.55,165.35
1106.3239999999998,12.95611539,77.71199281,17.1,2.82,0.31,22.46
1107.326,12.95612199,77.7120218,14.94,-5.39,0.0,14.94
1108.325,12.95612674,77.71205821,16.74,-25.19,2.8,63.59
1109.329,12.95611449,77.71209647,18.72,23.08,2.56,66.73
1110.3410000000001,12.95611942,77.71214937,22.212,-15.1,1.68,59.48
1111.339,12.9561088,77.71221103,25.92,3.91,0.43,37.18
1112.335,12.95610105,77.71228652,29.412,-0.96,0.11,32.55
1113.333,12.95609206,77.71236171,31.968000000000004,3.37,0.37,43.94
1114.3339999999998,12.95608674,77.71244999,32.184,-0.75,0.08,34.87
1115.338,12.95608056,77.71253411,33.228,2.56,0.28,42.68
1116.329,12.95607805,77.71262166,33.372,-3.98,0.44,48.13
1117.3339999999998,12.95606974,77.71270612,33.444,5.95,0.66,55.55
1118.32,12.95607023,77.71279001,32.832,0.4,0.04,34.29
1119.344,12.95607129,77.71287286,33.444,-2.44,0.27,42.51
1120.349,12.95606875,77.71295827,33.444,-8.77,0.97,66.03
1121.3339999999998,12.95606079,77.71300132,28.151999999999997,0.95,0.11,31.12
1122.336,12.95605303,77.71304757,23.796,1.98,0.22,29.03
1123.327,12.9560462,77.71309911,22.715999999999998,1.87,0.21,27.44
1124.329,12.95603958,77.71316571,23.651999999999997,-4.03,0.45,34.24
1125.3319999999999,12.95602703,77.7132391,24.624000000000002,3.55,0.39,34.34
1126.329,12.95601845,77.71331872,25.2,4.33,0.48,37.32
1127.336,12.95601633,77.7133856,26.244,-0.71,0.08,28.31
1128.337,12.95601359,77.7134477,27.18,-1.22,0.14,30.86
1129.338,12.95600905,77.71351700000001,26.28,3.25,0.36,35.77
1130.333,12.95600848,77.71358243,25.56,-1.3,0.14,29.25
1131.3339999999998,12.95600652,77.71364477,22.68,7.84,0.87,42.44
1132.336,12.95601093,77.71368642,18.144000000000002,10.6,1.18,39.51
1133.339,12.95602156,77.71372197,11.88,-7.5,0.0,11.88
1134.3310000000001,12.95602535,77.71374551,7.272,-33.55,0.0,7.27
1135.328,12.95601821,77.71376125,7.667999999999999,51.82,0.0,7.67
1136.3239999999998,12.95602234,77.71376921,5.184,-20.06,0.0,5.18
1137.33,12.95602173,77.71376449,1.296,-65.24,0.0,1.3
1138.325,12.95602681,77.7137613,0.0,66.23,0.0,0.0
1139.325,12.95602555,77.71375272,0.0,67.97,0.0,0.0
1140.322,12.9560311,77.71375407,0.0,-74.92,0.0,0.0
1141.3210000000001,12.95603126,77.71376057,0.0,60.98,0.0,0.0
1142.323,12.95603929,77.71376477,0.0,-41.21,0.0,0.0
1143.3239999999998,12.95603745,77.71376002,0.0,-43.1,0.0,0.0
1144.327,12.95603683,77.71376156,0.0,39.26,0.0,0.0
1145.3239999999998,12.95603761,77.71376406,0.0,-40.18,0.0,0.0
1146.3210000000001,12.95603603,77.71376781,0.0,83.26,0.0,0.0
1147.3210000000001,12.95603448,77.71376693,0.0,-35.92,0.0,0.0
1148.326,12.95603412,77.71376614,0.0,28.59,0.0,0.0
1149.3319999999999,12.95603846,77.7137694,0.0,-29.81,0.0,0.0
1150.322,12.95604034,77.71377377,0.0,32.33,0.0,0.0
1151.323,12.95604164,77.71377466,0.0,44.52,0.0,0.0
1152.323,12.956042199999999,77.71377456,0.0,87.42,0.0,0.0
1153.327,12.95604231,77.71377539,0.0,-2.79,0.0,0.0
1154.325,12.95604233,77.71377563,0.0,-72.08,0.0,0.0
1155.3410000000001,12.956043,77.71377535,0.0,50.08,0.0,0.0
1156.325,12.95604291,77.71377564,0.0,-23.36,0.0,0.0
1157.3210000000001,12.95604285,77.71377571,0.0,26.59,0.0,0.0
1158.3310000000001,12.95603843,77.71379342,2.34,-45.02,0.0,2.34
1159.355,12.95604938,77.71378685,0.0,-77.27,0.0,0.0
1160.338,12.95604532,77.71378259999999,0.0,-80.92,0.0,0.0
1161.323,12.956042,77.71378697,0.0,90.0,0.0,0.0
1162.3310000000001,12.956042,77.71378697,0.0,90.0,0.0,0.0
1163.3319999999999,12.95603799,77.7137793,0.0,-3.38,0.0,0.0
1164.335,12.95603669,77.71377641,0.0,-3.66,0.0,0.0
1165.327,12.95603525,77.71377257,0.0,19.12,0.0,0.0
1166.325,12.95603452,77.71377169,0.0,-50.89,0.0,0.0
1167.327,12.95603429,77.71377285,0.0,-38.5,0.0,0.0
1168.325,12.95603127,77.71377541,0.0,37.13,0.0,0.0
1169.323,12.95603046,77.71377904,0.0,-87.91,0.0,0.0
1170.3239999999998,12.95603019,77.71377899,0.0,-82.4,0.0,0.0
1171.323,12.95602995,77.71378374,0.0,7.7,0.0,0.0
1172.35,12.95603015,77.71378612,0.0,-38.49,0.0,0.0
1173.343,12.95603017,77.71378609,0.0,62.74,0.0,0.0
1174.338,12.95603012,77.713786,0.0,-36.18,0.0,0.0
1175.333,12.95603011,77.71378608,0.0,90.0,0.0,0.0
1176.318,12.95603011,77.71378608,0.0,90.0,0.0,0.0
1177.33,12.95603018,77.71378648,0.0,30.68,0.0,0.0
1178.345,12.95603012,77.71378641,0.0,-22.17,0.0,0.0
1179.337,12.95603011,77.71378638,0.0,17.59,0.0,0.0
1180.326,12.95603003,77.71378627,0.0,0.84,0.0,0.0
1181.327,12.95603009,77.71378635,0.0,-81.87,0.0,0.0
1182.3239999999998,12.95603008,77.71378636,0.0,66.8,0.0,0.0
1183.329,12.95603012,77.71378646,0.0,-9.71,0.0,0.0
1184.3210000000001,12.95603015,77.71378659999999,0.0,90.0,0.0,0.0
1185.329,12.95603015,77.71378659,0.0,90.0,0.0,0.0
1186.323,12.95603015,77.71378659,0.0,90.0,0.0,0.0
1187.3239999999998,12.95603017,77.71378673,0.0,-16.26,0.0,0.0
1188.336,12.95603016,77.71378680000001,0.0,33.15,0.0,0.0
1189.348,12.95603023,77.71378695,0.0,-6.58,0.0,0.0
1190.344,12.95603022,77.71378692,0.0,-4.4,0.0,0.0
1191.325,12.95603025,77.71378704,0.0,90.0,0.0,0.0
1192.315,12.95603025,77.71378704,0.0,90.0,0.0,0.0
1193.3339999999998,12.95603029,77.71378717,0.0,72.9,0.0,0.0
1194.335,12.95603031,77.71378717,0.0,-75.96,0.0,0.0
1195.328,12.95603032,77.71378721,0.0,90.0,0.0,0.0
1196.3139999999999,12.95603032,77.71378721,0.0,90.0,0.0,0.0
1197.317,12.95603033,77.71378729,0.0,90.0,0.0,0.0
1198.3239999999998,12.95603041,77.71378728,0.0,-70.56,0.0,0.0
1199.322,12.95603045,77.71378736,0.0,90.0,0.0,0.0
1200.318,12.95603045,77.71378736,0.0,90.0,0.0,0.0
1201.322,12.95603045,77.71378734,0.0,90.0,0.0,0.0
1202.335,12.95603048,77.71378744,0.0,9.87,0.0,0.0
1203.351,12.956030499999999,77.71378748,0.0,12.09,0.0,0.0
1204.344,12.95603054,77.71378753,0.0,-32.32,0.0,0.0
1205.344,12.95603055,77.71378762,0.0,44.37,0.0,0.0
1206.328,12.95603066,77.71378771,0.0,-38.18,0.0,0.0
1207.3310000000001,12.95603068,77.7137878,0.0,14.04,0.0,0.0
1208.3319999999999,12.9560307,77.71378784,0.0,90.0,0.0,0.0
1209.318,12.9560307,77.71378784,0.0,90.0,0.0,0.0
1210.33,12.95603075,77.71378803,0.0,90.0,0.0,0.0
1211.322,12.95603075,77.71378803,0.0,90.0,0.0,0.0
1212.3239999999998,12.95603075,77.71378804,0.0,90.0,0.0,0.0
1213.333,12.95603077,77.71378811,0.0,10.62,0.0,0.0
1214.3319999999999,12.95603082,77.71378821,0.0,90.0,0.0,0.0
1215.317,12.95603082,77.71378822,0.0,90.0,0.0,0.0
1216.326,12.95603084,77.71378839,0.0,21.9,0.0,0.0
1217.335,12.9560309,77.7137885,0.0,90.0,0.0,0.0
1218.326,12.9560309,77.7137885,0.0,90.0,0.0,0.0
1219.3310000000001,12.95603089,77.7137887,0.0,90.0,0.0,0.0
1220.3410000000001,12.95603089,77.71378874,0.0,90.0,0.0,0.0
1221.318,12.95603089,77.71378874,0.0,90.0,0.0,0.0
1222.338,12.95603091,77.71378888,0.0,90.0,0.0,0.0
1223.335,12.95603091,77.71378888,0.0,90.0,0.0,0.0
1224.3310000000001,12.95603088,77.71378884,0.0,90.0,0.0,0.0
1225.322,12.95603088,77.71378884,0.0,90.0,0.0,0.0
1226.3210000000001,12.95603086,77.71378895,0.0,-12.89,0.0,0.0
1227.351,12.95603083,77.71378902,0.0,43.75,0.0,0.0
1228.3410000000001,12.95603086,77.7137891,0.0,-17.69,0.0,0.0
1229.313,12.95603087,77.71378929999999,0.0,17.69,0.0,0.0
1230.3310000000001,12.9560309,77.71378938,0.0,75.78,0.0,0.0
1231.327,12.95603081,77.71378939,0.0,-73.72,0.0,0.0
1232.3210000000001,12.95603086,77.71378951,0.0,90.0,0.0,0.0
1233.317,12.95603086,77.71378953,0.0,90.0,0.0,0.0
1234.323,12.95603084,77.71378956,0.0,90.0,0.0,0.0
1235.317,12.95603084,77.71378956,0.0,90.0,0.0,0.0
1236.3310000000001,12.95603085,77.71378957,0.0,0.0,0.0,0.0
1237.34,12.9560308,77.71378952,0.0,-34.7,0.0,0.0
1238.3310000000001,12.95603082,77.71378963,0.0,47.69,0.0,0.0
1239.33,12.95603074,77.71378958,0.0,-45.47,0.0,0.0
1240.3210000000001,12.95603076,77.71378967,0.0,59.04,0.0,0.0
1241.32,12.95603079,77.71378968,0.0,90.0,0.0,0.0
1242.318,12.95603079,77.71378968,0.0,90.0,0.0,0.0
1243.333,12.95603088,77.71378990000001,0.0,-85.68,0.0,0.0
1244.3339999999998,12.95603084,77.71378992,0.0,-81.03,0.0,0.0
1245.323,12.95603074,77.71378978,0.0,-27.41,0.0,0.0
1246.327,12.95603075,77.71378985,0.0,-85.6,0.0,0.0
1247.327,12.95603066,77.71378987,0.0,-30.96,0.0,0.0
1248.33,12.95603063,77.71378986,0.0,-32.91,0.0,0.0
1249.337,12.95603067,77.71378991,0.0,0.63,0.0,0.0
1250.333,12.95603058,77.71378979999999,0.0,69.15,0.0,0.0
1251.3319999999999,12.95603055,77.71378981,0.0,90.0,0.0,0.0
1252.3319999999999,12.95603055,77.71378992,0.0,90.0,0.0,0.0
1253.338,12.95603053,77.71378992,0.0,45.0,0.0,0.0
1254.336,12.95603052,77.71378993,0.0,71.57,0.0,0.0
1255.3310000000001,12.95603059,77.71379007,0.0,34.38,0.0,0.0
1256.333,12.95603068,77.71379012,0.0,-30.69,0.0,0.0
1257.333,12.95603075,77.71379024,0.0,90.0,0.0,0.0
1258.313,12.95603075,77.71379024,0.0,90.0,0.0,0.0
1259.329,12.95603076,77.7137902,0.0,90.0,0.0,0.0
1260.326,12.95603076,77.7137902,0.0,90.0,0.0,0.0
1261.343,12.95603077,77.71379043,0.0,90.0,0.0,0.0
1262.338,12.95603077,77.71379045,0.0,90.0,0.0,0.0
1263.322,12.95603076,77.71379041,0.0,12.53,0.0,0.0
1264.325,12.95603075,77.71379039,0.0,-71.57,0.0,0.0
1265.3310000000001,12.95603076,77.71379038,0.0,-45.0,0.0,0.0
1266.326,12.95603074,77.71379038,0.0,-53.13,0.0,0.0
1267.3319999999999,12.95603071,77.71379034,0.0,-55.3,0.0,0.0
1268.322,12.9560307,77.71379037,0.0,36.87,0.0,0.0
1269.326,12.95603071,77.71379040000001,0.0,37.87,0.0,0.0
1270.329,12.95603068,77.71379038,0.0,60.26,0.0,0.0
1271.325,12.95603066,77.71379039,0.0,77.47,0.0,0.0
1272.3210000000001,12.95603068,77.71379047,0.0,66.5,0.0,0.0
1273.323,12.95603062,77.71379046,0.0,90.0,0.0,0.0
1274.323,12.95603062,77.71379048,0.0,90.0,0.0,0.0
1275.323,12.95603061,77.71379053,0.0,56.31,0.0,0.0
1276.319,12.95603062,77.71379054,0.0,45.0,0.0,0.0
1277.32,12.95603063,77.71379054,0.0,90.0,0.0,0.0
1278.323,12.95603063,77.71379058,0.0,90.0,0.0,0.0
1279.3210000000001,12.95603063,77.71379057,0.0,90.0,0.0,0.0
1280.319,12.95603064,77.71379062,0.0,90.0,0.0,0.0
1281.326,12.95603064,77.71379066,0.0,90.0,0.0,0.0
1282.339,12.95603064,77.7137907,0.0,90.0,0.0,0.0
1283.335,12.95603059,77.71379072,0.0,-74.93,0.0,0.0
1284.3239999999998,12.95603056,77.71379068,0.0,-58.03,0.0,0.0
1285.318,12.95603044,77.71379099,0.0,47.73,0.0,0.0
1286.327,12.95603048,77.71379107,0.0,-8.13,0.0,0.0
1287.3239999999998,12.95603049,77.7137911,0.0,90.0,0.0,0.0
1288.313,12.95603049,77.7137911,0.0,90.0,0.0,0.0
1289.3339999999998,12.95603041,77.71379117,0.0,38.07,0.0,0.0
1290.337,12.95602148,77.71383823,10.404000000000002,4.68,0.0,10.4
1291.337,12.95601565,77.71389312,13.356,-2.32,0.0,13.36
1292.343,12.95600963,77.71393395,15.444,9.98,1.11,32.57
1293.3419999999999,12.95601099,77.71398279,16.344,0.28,0.03,16.85
1294.34,12.95601255,77.7140305,16.704,-1.99,0.22,20.4
1295.325,12.95601245,77.71407917,17.46,0.44,0.05,18.31
1296.3410000000001,12.95601271,77.71412562,16.488,-4.52,0.5,24.77
1297.322,12.95601001,77.71416235,13.788,0.51,0.0,13.79
1298.326,12.95600752,77.71420092,14.94,-0.95,0.0,14.94
1299.3210000000001,12.95600424,77.71424133,15.335999999999999,-0.67,0.07,16.48
1300.3339999999998,12.95600022,77.71428458,16.344,-0.45,0.05,17.16
1301.3239999999998,12.95599611,77.71432535,13.932,-0.28,0.0,13.93
1302.3310000000001,12.95599248,77.71435968,12.204,1.16,0.0,12.2
1303.32,12.95598946,77.71439505,12.708,0.38,0.0,12.71
1304.3310000000001,12.9559864,77.71443395,14.112,-0.04,0.0,14.11
1305.327,12.9559832,77.7144743,14.544,0.74,0.0,14.54
1306.333,12.955980300000002,77.71451799,16.524,-3.89,0.43,23.67
1307.33,12.95597417,77.71456339,15.552,2.37,0.26,19.65
1308.335,12.95597029,77.71460508,13.932,0.23,0.0,13.93
1309.3310000000001,12.95596685,77.71464372,12.995999999999999,-3.65,0.0,13.0
1310.3239999999998,12.95596124,77.71468022,12.456,0.33,0.0,12.46
1311.3270000000002,12.95595625,77.714714,12.024000000000001,0.78,0.0,12.02
1312.329,12.95595172,77.71474785,12.924000000000001,0.68,0.0,12.92
1313.328,12.95594732,77.714784,14.04,0.49,0.0,14.04
1314.329,12.95594325,77.71482001,13.427999999999999,-3.88,0.0,13.43
1315.335,12.95593697,77.71485448,13.932,0.38,0.0,13.93
1316.3370000000002,12.95593031,77.71489246,15.48,1.14,0.13,17.44
1317.336,12.95592451,77.71492991,13.32,1.28,0.0,13.32
1318.3370000000002,12.955919300000001,77.71496934,15.552,2.8,0.31,20.39
1319.33,12.95591609,77.71500816,13.824000000000002,3.06,0.0,13.82
1320.32,12.955915,77.71504559999998,14.472000000000001,2.14,0.0,14.47
1321.329,12.95591534,77.71508668,15.155999999999999,-0.02,0.0,15.19
1322.328,12.95591566,77.71512716,14.364,0.9,0.0,14.36
1323.3370000000002,12.95591658,77.71516598,14.364,-3.42,0.0,14.36
1324.338,12.95591513,77.71520632,15.588,1.64,0.18,18.43
1325.344,12.95591486,77.71524319,14.364,-4.52,0.0,14.36
1326.34,12.95590985,77.71530118,18.18,-7.45,0.83,33.23
1327.3339999999998,12.95589985,77.71534671,21.168000000000003,-16.34,1.82,59.6
1328.3370000000002,12.95588177,77.71537969,21.96,20.42,2.27,71.78
1329.3310000000001,12.95587376,77.7154345,21.636,18.34,2.04,65.73
1330.3339999999998,12.95588375,77.71549103,22.932,-17.99,2.0,68.77
1331.3370000000002,12.95587452,77.71555699999999,22.752,8.84,0.98,45.1
1332.326,12.95587546,77.71561837,21.42,-4.31,0.48,31.68
1333.3310000000001,12.95587138,77.71568637,22.14,-3.55,0.39,30.87
1334.3270000000002,12.95586394,77.71574709,21.671999999999997,3.79,0.42,30.8
1335.3339999999998,12.95586087,77.71580208,21.491999999999997,-1.98,0.22,26.22
1336.329,12.955855699999999,77.71585915,21.78,3.08,0.34,29.23
1337.328,12.95585336,77.7159231,21.276,0.65,0.07,22.81
1338.34,12.95585217,77.71597023,20.088,-4.82,0.54,30.85
1339.336,12.95584634,77.71602331,19.98,-3.5,0.39,27.75
1340.3310000000001,12.95583878,77.71606721,19.152,3.17,0.35,25.9
1341.339,12.95583404,77.71610820000001,19.224,1.41,0.16,22.24
1342.3310000000001,12.95582985,77.71615436,19.727999999999998,-3.4,0.38,27.18
1343.3329999999999,12.95582187,77.71620718,20.988000000000003,7.25,0.81,37.9
1344.33,12.95582039,77.71627024,23.22,-0.32,0.04,24.05
1345.335,12.95581882,77.71632412,19.764,3.41,0.38,27.25
1346.332,12.95582011,77.71636658,14.832,-17.3,0.0,14.83
1347.338,12.95581325,77.71639121,12.456,20.13,0.0,12.46
1348.3370000000002,12.95581489,77.71641174,8.496,-3.42,0.0,8.5
1349.332,12.95581523,77.71642875,6.696000000000001,4.86,0.0,6.7
1350.34,12.95581648,77.71644063,5.292000000000001,18.49,0.0,5.29
1351.332,12.95582182,77.71645235,4.0680000000000005,-4.97,0.0,4.07
1352.349,12.95582405,77.71645864,2.736,-25.19,0.0,2.74
1353.332,12.95582287,77.71647052,3.852,-2.31,0.0,3.85
1354.332,12.95581951,77.71649448,6.5520000000000005,25.1,0.0,6.55
1355.326,12.95582576,77.71651477,7.02,-11.44,0.0,7.02
1356.3329999999999,12.95582763,77.71653356,7.343999999999999,-7.67,0.0,7.34
1357.326,12.9558266,77.71656323,10.655999999999999,1.91,0.0,10.66
1358.3329999999999,12.95582656,77.71659322,10.62,2.0,0.0,10.62
1359.3329999999999,12.95582788,77.71663248,13.716,-3.16,0.0,13.72
1360.332,12.9558269,77.71667791,16.055999999999997,0.66,0.07,17.23
1361.3429999999998,12.95582643,77.71672491,16.128,-0.48,0.05,16.99
1362.326,12.95582556,77.71677225,16.956,6.34,0.7,28.9
1363.328,12.95583366,77.7168598,19.512,-8.98,1.0,38.98
1364.3239999999998,12.95582992,77.71691779999999,19.08,2.92,0.32,25.27
1365.335,12.95582917,77.71697355,19.727999999999998,-0.98,0.11,21.88
1366.328,12.95582773,77.71702057,19.296,-0.19,0.02,19.7
1367.3339999999998,12.95582598,77.71707205,19.836,0.54,0.06,21.03
1368.332,12.95582444,77.71713496,24.695999999999998,-2.75,0.31,32.24
1369.3339999999998,12.95581811,77.71722222,29.844,2.05,0.23,36.64
1370.339,12.95581468,77.71731587,32.364000000000004,-3.89,0.43,46.35
1371.33,12.95580634,77.71739544,32.328,6.25,0.69,54.78
1372.332,12.95580671,77.71747472,32.976,-4.01,0.45,47.67
1373.335,12.95580074,77.71756608,34.236,-3.06,0.34,45.88
1374.33,12.95578908,77.71766393,34.955999999999996,3.37,0.37,48.05
1375.33,12.95578339,77.71775911,35.388000000000005,11.74,1.3,81.55
1376.3310000000001,12.95579629,77.71784738,34.524,2.07,0.23,42.46
1377.326,12.95581309,77.71793905,35.82,-8.34,0.93,69.01
1378.325,12.95581681,77.71804317,35.316,10.26,1.14,75.58
1379.325,12.95584241,77.71816057,38.844,-6.13,0.68,65.3
1380.34,12.95585125,77.71824232,37.224000000000004,-24.19,2.69,137.27
1381.335,12.95582463,77.71832418,35.568000000000005,26.23,2.91,139.23
1382.3329999999999,12.955836,77.71840295,32.22,-45.18,5.02,193.96
1383.326,12.95579902,77.71845208,27.791999999999998,72.69,8.08,252.26
1384.326,12.95584037,77.71850957,25.092,-86.4,9.6,265.98
1385.3329999999999,12.95583274,77.71851582,18.72,58.79,6.53,141.0
1386.3329999999999,12.95583616,77.71853981,11.232000000000001,-63.77,0.0,11.23
1387.33,12.95582344,77.7185485,9.756,23.55,0.0,9.76
1388.326,12.95581426,77.71856313,9.863999999999999,34.92,0.0,9.86
1389.3270000000002,12.95581642,77.71860711,14.796,-6.58,0.0,14.8
1390.33,12.95581421,77.71864068,14.687999999999999,-12.44,0.0,14.69
1391.325,12.95580581,77.71866958,13.86,13.17,0.0,13.86
1392.335,12.9558041,77.71870177,15.732000000000001,-0.57,0.06,16.73
1393.3310000000001,12.9558005,77.71875883,18.648,-2.56,0.28,23.95
1394.335,12.95579562,77.71880396,21.888,19.38,2.15,69.02
